SitRecID,Country,ISO3,NatName,IntName,SitLat,SitLong,SitArea,IbaStatus,AzeStatus,AddedDate,ChangeDate,Source,DelTxt,DelGeom,Shape_Leng,Shape_Area,KBA_Qual,ID,OBJECTID_1,EEZ,Country_2,Sovereign,Remarks,Sov_ID,EEZ_ID,ISO_3digit,MRGID,Date_chang,Area_m2,Longitude,Latitude,area_meters_KBA
"45412",Réunion (to France),REU,ENS Archambeaud,ENS Archambeaud,-21.23676062750,55.54033016500,"2",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.00747820037,0.00000156152,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,17947.124
"45413",Réunion (to France),REU,ENS Bras des Calumets,ENS Bras des Calumets,-21.16453087330,55.61071672810,"40",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.03384430764,0.00003468124,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,398794.497
"45414",Réunion (to France),REU,ENS Grande Ravine des Lataniers,ENS Grande Ravine des Lataniers,-20.94017403410,55.36850338290,"15",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.01498643712,0.00001296419,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,149292.918
"45415",Réunion (to France),REU,ENS Le Tremblet,ENS Le Tremblet,-21.30930334730,55.78798174340,"11",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.01320850249,0.00000914583,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,105066.039
"45416",Réunion (to France),REU,ENS Les Orangers,ENS Les Orangers,-21.10185460180,55.76258333530,"4",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.01617862435,0.00000381232,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,43855.446
"45417",Réunion (to France),REU,ENS Piton de Montvert,ENS Piton de Montvert,-21.32615978830,55.53826031470,"1",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.00328249360,0.00000052592,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,6041.037
"45418",Réunion (to France),REU,ENS Plaine des Grègues,ENS Plaine des Grègues,-21.32769379110,55.61598282300,"4",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.01985466505,0.00000306467,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,35202.150
"45419",Réunion (to France),REU,ENS Plateau du Dimitile,ENS Plateau du Dimitile,-21.18858062960,55.48326068480,"15",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.01654098524,0.00001305514,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,150095.335
"45420",Réunion (to France),REU,ENS Ravine Renaud,ENS Ravine Renaud,-21.04807483260,55.35654175510,"7",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.03835731137,0.00000587420,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,67598.332
"45421",Réunion (to France),REU,Forêt départemento-domaniale de Basse-Vallée,Basse-Vallée Departemental-State Forest,-21.35237904570,55.70996506620,"388",,,2016/03/17,,"Departement Francais, Existing Forest concession limit",,3. draft polygon,0.26598590138,0.00033821193,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,3884207.779
"45422",Réunion (to France),REU,Foret domaniale de Sainte-Rose,Sainte-Rose State Forest,-21.17635027800,55.81774264270,"117",,,2016/03/17,,"Departement Francais, Existing Forest concession limit",,3. draft polygon,0.24994451693,0.00010157769,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,1167935.830
"45423",Réunion (to France),REU,Forêt domaniale du littoral de Saint-Philippe,Saint-Philippe Coast State Forest,-21.33891013370,55.78007236160,"222",,,2016/03/17,,"Departement Francais, Existing Forest concession limit",,3. draft polygon,0.41539321326,0.00019291309,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,2215716.283
"45424",Réunion (to France),REU,Marine de Vincendo,Marine de Vincendo,-21.37964966180,55.67433150100,"40",,,2016/03/17,,"Gouvernement Francais, Existing limit",Digitized on google earth based  on sketch,3. draft polygon,0.05413988818,0.00003518961,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,404062.983
"45425",Réunion (to France),REU,Parc National de la Réunion,La Réunion National Park,-21.13691671800,55.57510707090,"105445",,,2016/03/17,,"Gouvernement Francais, Existing Parc national boundary",,3. draft polygon,6.98080089971,0.09168398558,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,1054451096.929
"45426",Réunion (to France),REU,Réserve Naturelle Marine de La Réunion,La Réunion Marine Natural Reserve,-21.13650963010,55.25862513340,"3515",,,2016/03/17,,"Gouvernement Francais, Exisiting boundary",,3. draft polygon,0.77928009222,0.00305625072,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,35149841.565
"45427",Réunion (to France),REU,Réserve Naturelle Nationale de l’étang de Saint-Paul,Saint-Paul Wetlands National Natural Reserve,-20.99882774010,55.29220950480,"446",,,2016/03/17,,"Gouvernement Francais, Exisitng boundary",,3. draft polygon,0.14747163506,0.00038775579,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,4463604.798
"45428",Réunion (to France),REU,ZNIEFF Bras Leclerc,ZNIEFF Bras Leclerc,-21.29699293600,55.52564719570,"40",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.05897055000,0.00003516065,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,403952.623
"45429",Réunion (to France),REU,ZNIEFF Confluent de la Rivière des Pluies et la Ravine Montauban,ZNIEFF Confluent de la Rivière des Pluies et la Ravine Montauban,-20.93306513210,55.50112915060,"10",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.01809190665,0.00000854976,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,98461.874
"45430",Réunion (to France),REU,ZNIEFF Etang Saint-leu,ZNIEFF Etang Saint-leu,-21.15889448250,55.30284404500,"1",,,2016/03/17,,"Gouvernement Francais, old ZNIEFF limit",Alternate name La fontaine,3. draft polygon,0.00319812505,0.00000071714,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,8246.599
"45431",Réunion (to France),REU,ZNIEFF Four à chaux,ZNIEFF Four à chaux,-21.17930563730,55.28915783390,"5",,,2016/03/17,,"Gouvernement Francais, BDOrtho, ZNIEFF limit",,3. draft polygon,0.01195332345,0.00000452317,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,52006.176
"45432",Réunion (to France),REU,ZNIEFF Grande Ravine (Montagne),ZNIEFF Grande Ravine (Montagne),-20.88284949500,55.40525216650,"17",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.01763437595,0.00001485958,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,171183.741
"45433",Réunion (to France),REU,ZNIEFF La Butte - Terrain Couilloux (Montagne),ZNIEFF La Butte - Terrain Couilloux (Montagne),-20.89273102460,55.40394738830,"7",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.01069810481,0.00000632940,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,72910.550
"45434",Réunion (to France),REU,ZNIEFF Ligne d’Equerre,ZNIEFF Ligne d’Equerre,-21.29574630320,55.55829303460,"14",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.01752339629,0.00001179904,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,135557.637
"45435",Réunion (to France),REU,ZNIEFF Passerelle de la Mare d'Affouches (site géologique),ZNIEFF Passerelle de la Mare d'Affouches (geological site),-21.05576404520,55.50083509420,"2",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.00471093837,0.00000163102,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,18768.295
"45436",Réunion (to France),REU,ZNIEFF Petite Ravine des Lataniers,ZNIEFF Petite Ravine des Lataniers,-20.93323160310,55.35077325510,"37",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.05002373991,0.00003191509,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,367544.302
"45437",Réunion (to France),REU,ZNIEFF Pierrefonds,ZNIEFF Pierrefonds,-21.32664063850,55.43512863340,"1",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.00500667602,0.00000127205,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,14611.359
"45438",Réunion (to France),REU,ZNIEFF Piton Armand,ZNIEFF Piton Armand,-21.10893215430,55.70574031420,"20",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.01777808895,0.00001775981,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,204292.297
"45439",Réunion (to France),REU,ZNIEFF Piton Bernard (Matouta),ZNIEFF Piton Bernard (Matouta),-21.35851421290,55.69191249400,"36",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.02405868870,0.00003163510,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,363299.613
"45441",Réunion (to France),REU,ZNIEFF Ravine de la Chaloupe,ZNIEFF Ravine de la Chaloupe,-21.15196610490,55.29681103240,"34",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.04571488459,0.00002960924,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,340500.565
"45442",Réunion (to France),REU,ZNIEFF Ravine des Chênes,ZNIEFF Ravine des Chênes,-21.30431346900,55.57037134800,"17",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.03079269195,0.00001463561,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,168137.003
"45443",Réunion (to France),REU,ZNIEFF Ravine des Colimaçons,ZNIEFF Ravine des Colimaçons,-21.14594281320,55.29305326680,"34",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.06295860331,0.00002915230,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,335259.072
"45444",Réunion (to France),REU,ZNIEFF Ravine Divon,ZNIEFF Ravine Divon,-21.01614790490,55.28989968220,"22",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.02951441062,0.00001941887,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,223512.641
"45445",Réunion (to France),REU,ZNIEFF Ravine du Cap,ZNIEFF Ravine du Cap,-21.18465292990,55.29163699770,"4",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.01118294143,0.00000329432,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,37875.831
"45440",Réunion (to France),REU,ZNIEFF Ravine de l'Hermitage,ZNIEFF Ravine de l'Hermitage,-21.07803413350,55.23505641050,"12",,,2016/03/17,,"Gouvernement Francais, BDOrtho, ZNIEFF limit",,3. draft polygon,0.05622999558,0.00001051893,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,121024.296
"45446",Réunion (to France),REU,ZNIEFF Ravine la Veuve,ZNIEFF Ravine la Veuve,-21.22106169510,55.30790420350,"6",,,2016/03/17,,"Gouvernement Francais, Sketch from ZNIEFF (Biotope)",Google earth digitized,3. draft polygon,0.02125066707,0.00000561756,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,64571.375
"45447",Réunion (to France),REU,ZNIEFF Ravine Petit Etang,ZNIEFF Ravine Petit Etang,-21.16908378430,55.30886855660,"2",,,2016/03/17,,"Gouvernement Francais, ZNIEFF Limit",,3. draft polygon,0.00701500532,0.00000144483,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,16613.426
"45448",Réunion (to France),REU,ZNIEFF Ravine Précipice,ZNIEFF Ravine Précipice,-20.98724605780,55.31911894730,"14",,,2016/03/17,,"Gouvernement Francais, sketch from ZNIEFF",Google earth digitize,3. draft polygon,0.02648302250,0.00001198140,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,137932.891
"45449",Réunion (to France),REU,ZNIEFF Ravine Trois Bassins,ZNIEFF Ravine Trois Bassins,-21.10365093990,55.27520502220,"56",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.09190560522,0.00004831110,Global/ Regional to be determined,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,555745.069
"6763",Réunion (to France),REU,Plaine des Chicots - Plaine d'Affouches,Plaine des Chicots - Plaine d'Affouches,-20.97587933590,55.45431601610,"4780",confirmed,confirmed,2007/08/02,,http://datazone.birdlife.org/site/factsheet/6763,Same as IBA,3. draft polygon,0.28325529635,0.00415208725,Global,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,47803432.938
"6766",Réunion (to France),REU,Grand Bassin - Le Dimitile,Grand Bassin - Le Dimitile,-21.16692399870,55.54268602310,"4185",confirmed,confirmed,2007/08/02,,http://datazone.birdlife.org/site/factsheet/6766,Same as IBA,3. draft polygon,0.28781124873,0.00363966629,Global,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,41851326.528
"6649",Mauritius,MUS,Macchabé - Brise Fer forest,Macchabé - Brise Fer forest,-20.36598514990,57.44126790050,"3466",confirmed,de-listed,2007/08/02,,IBA Directory,Scanned Mauritius map,3. draft polygon,0.32165407866,0.00299874156,Global,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,34660505.927
"6651",Mauritius,MUS,East coast mountains,East coast mountains,-20.31077295710,57.70092968200,"9493",confirmed,,2007/08/02,,IBA Directory,Scanned Mauritius map,3. draft polygon,0.57143790976,0.00820997259,Global,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,94926836.491
"6654",Mauritius,MUS,Moka mountains,Moka mountains,-20.17990056330,57.54904854560,"7959",confirmed,,2007/08/02,,IBA Directory,Scanned Mauritius map,3. draft polygon,0.55423332814,0.00687778665,Global,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,79589045.953
"6662",Mauritius,MUS,Cargados Carajos Shoals,Cargados Carajos Shoals,-16.62699946020,59.63151258130,"43794",confirmed,,2016/03/17,,GOUVERNEMENT/PRIVE,,3. draft polygon,1.20534854942,0.03709030762,Global,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,437937191.203
"6650",Mauritius,MUS,Relict Forests of the Central Plateau,Relict Forests of the Central Plateau,-20.35253920160,57.55066527290,"17572",confirmed,,2016/03/17,,IBA Directory,Scanned Mauritius map,3. draft polygon,0.48586034190,0.01520132888,Global,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,175717214.652
"6655",Mauritius,MUS,Mauritius South-eastern Islets,Mauritius South-eastern Islets,-20.41387692750,57.74382810160,"36",confirmed,,2016/03/17,,IBA directory description,Digitised from Google Earth imagery. Interpretation from IBA directory,3. draft polygon,0.03719605336,0.00003141989,Global/ Regional to be determined,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,363051.957
"6653",Mauritius,MUS,Pont Bon Dieu,Pont Bon Dieu,-20.18489288250,57.64291763350,"10",confirmed,,2016/03/17,,IBA directory description,Digitised from Google Earth imagery. Interpretation from IBA directory - Low confidence level - Cave site,3. draft polygon,0.01164410700,0.00000888452,Global/ Regional to be determined,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,102807.446
"45499",Mauritius,MUS,Chaine des Monts Bambou,Bambou Mountain Range,-20.33612038150,57.72035842170,"1741",,,2016/03/17,,PRIVE/GOUVERNEMENT,"Western slope of the mountain included by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.29339030880,0.00150589612,Global/ Regional to be determined,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,17408963.204
"6647",Mauritius,MUS,Chamarel - Le Morne,Chamarel - Le Morne,-20.44193134590,57.36284823960,"2900",confirmed,,2016/03/17,,PRIVE/GOUVERNEMENT,"Coast, natural limit included by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.33667328784,0.00251046893,Global,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,29002913.489
"45397",Mauritius,MUS,Chutes Tamarin / Mont Simonet / Reserve Naturelle du Cabinet,Tamarind Falls / Mount Simonet / Cabinet Nature Reserve,-20.35177435550,57.45458024180,"895",,,2016/03/17,,GOUVERNEMENT,"Shape of the mountain included by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.11012454109,0.00077395968,Global/ Regional to be determined,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,8946502.250
"6661",Mauritius,MUS,Rodrigues Islets,Rodrigues Islets,-19.76017318200,63.38824218530,"223",confirmed,,2016/03/17,,"IBA directory description via Kellee Koenig; Conservation International",Digitised from GCSH layer with reference to Google Earth imagery.,3. draft polygon,0.20766005240,0.00019212363,Global/ Regional to be determined,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,2229020.590
"45398",Mauritius,MUS,Ilots du Nord de l'Ile Maurice,Mauritius Northern Islets,-19.87239570000,57.70723498450,"591",,,2016/03/17,,"IBA directory description via Kellee Koenig; Conservation International; online basemaps","IBAs merged; island locations modified based on Esri basemaps",3. draft polygon,0.20068935657,0.00050962060,Global/ Regional to be determined,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,5908551.308
"45500",Mauritius,MUS,Le Pouce - Anse Courtois - Pieter Both - Montagne Longue,Le Pouce - Anse Courtois - Pieter Both - Montagne Longue,-20.18538892700,57.52325416340,"2582",,,2016/03/17,,GOUVERNEMENT,"shape of the mountain included by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.39891587757,0.00223148709,Global/ Regional to be determined,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,25821654.026
"45480",Mauritius,MUS,Mondrain - Magenta - Trois Mamelles - Mont du Rempart,Mondrain - Magenta - Trois Mamelles - Mont du Rempart,-20.30789887390,57.43929790860,"799",,,2016/03/17,,GOUVERNEMENT/ONG/PRIVE,"following more or less the shape of the forest and mountain included by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.12488111174,0.00069084838,Global/ Regional to be determined,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,7987999.147
"45399",Mauritius,MUS,Montagne Corps de Garde,Corps de Garde Mountain,-20.25962766590,57.44493345000,"577",,,2016/03/17,,GOUVERNEMENT,"Shape of the mountain included by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.13536505556,0.00049862052,Global/ Regional to be determined,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,5767099.372
"6652",Mauritius,MUS,Plaine des Roches - Bras d'Eau,Plaine des Roches - Bras d'Eau,-20.13014270310,57.72396223510,"2458",confirmed,,2016/03/17,,"IBA Directory; Open Street Map","Esri Open Street Map basemap included by Kellee Koenig, Conservation International",3. draft polygon,0.28188671823,0.00212311834,Global/ Regional to be determined,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,24576157.727
"45481",Mauritius,MUS,Plaine Corail,Plaine Corail,-19.75605696150,63.36921845090,"57",,,2016/03/17,,GOUVERNEMENT/ONG/PRIVE,"Next to the airport, delimited by secondary roads by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.04101768918,0.00004920053,Global/ Regional to be determined,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,570839.535
"45482",Mauritius,MUS,Versant Sud de Grande Montagne,South Slopes of Grande Montagne,-19.72413527720,63.46455872430,"612",,,2016/03/17,,GOUVERNEMENT,"Mountain, continued with western slope of the neighbouring onw, with a small corridor as to avoid urban area by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.15322327399,0.00052773042,Global/ Regional to be determined,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,6124084.731
"45483",Mauritius,MUS,Yemen - Takamaka,Yemen - Takamaka,-20.35809791260,57.41968910340,"741",,,2016/03/17,,PRIVE,"Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.14688181451,0.00064121802,Global/ Regional to be determined,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,7411793.259
"6657",Mauritius,MUS,Flat and Gabriel Islands,Flat and Gabriel Islands,-19.87802791220,57.65885496460,"317",confirmed,,2016/03/17,2018/08/01,"IBA directory description via Kellee Koenig; Conservation International; online basemaps","IBAs merged; island locations modified based on Esri basemaps;  Digitized from WDPA July 2018",3. draft polygon,0.08957076457,0.00027350835,Global/ Regional to be determined,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,3170951.386
"6658",Mauritius,MUS,Round Island,Round Island,-19.85050797880,57.78837315830,"221",confirmed,de-listed,2016/03/17,2018/08/01,"IBA directory description via Kellee Koenig; Conservation International; online basemaps","IBAs merged; island locations modified based on Esri basemaps;  Digitized from WDPA July 2018",3. draft polygon,0.05866282938,0.00019052408,Global,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,2209237.936
"6656",Mauritius,MUS,Gunner's Quoin,Gunner's Quoin,-19.94129603380,57.62075370110,"72",confirmed,,2016/03/17,2018/08/01,"IBA directory description via Kellee Koenig; Conservation International; online basemaps;","IBAs merged; island locations modified based on Esri basemaps; Digitized from Aerial Imagery",3. draft polygon,0.04557251837,0.00006234032,Global/ Regional to be determined,"37","29",Mauritian Exclusive Economic Zone,Mauritius,Mauritius,,"37","37",MUS,8343.000000000000000,,1277049080000.000244140625000,60.092428645513003,60.092428645513003,722467.736
