SitRecID,Country,ISO3,NatName,IntName,SitLat,SitLong,SitArea,IbaStatus,AzeStatus,AddedDate,ChangeDate,Source,DelTxt,DelGeom,Shape_Leng,Shape_Area,KBA_Qual,CTRY,area_m2_int
"6538",Madagascar,MDG,Parc National de Masoala,Masoala National Park,-15.51275255730,50.11929817150,"207058",confirmed,confirmed,2016/03/17,2018/11/21,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA,3. draft polygon,4.05679066395,0.17440907664,Global,Madagascar,1163.306
"6538",Madagascar,MDG,Parc National de Masoala,Masoala National Park,-15.51275255730,50.11929817150,"207058",confirmed,confirmed,2016/03/17,2018/11/21,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA,3. draft polygon,4.05679066395,0.17440907664,Global,Madagascar,1162.687
"6585",Madagascar,MDG,Mikea,Mikea,-22.30892465440,43.41563944560,"292611",confirmed,confirmed,2016/03/17,,"Stephenson, P.J., Soarimalala, V. & Goodman, S. 2016. Microgale jenkinsae. The IUCN Red List of Threatened Species 2016: e.T62015A97192062. http://dx.doi.org/10.2305/IUCN.UK.2016-1.RLTS.T62015A97192062.en. Downloaded on 26 December 2016.",No change from existing AZE,3. draft polygon,4.72455901623,0.25646119027,Global,Madagascar,79431966.565
"22488",Madagascar,MDG,NAP PK32-Ranobe,PK32-Ranobe NPA,-23.05697576620,43.77944623550,"168610",,confirmed,2016/03/17,2018/11/21,"Jenkins, R.K.B., Andreone, F., Andriamazava, A., Andriantsimanarilafy, R.A., Anjeriniaina, M., Brady, L., Glaw, F., Griffiths, R.A., Rabibisoa, N., Rakotomalala, D., Randrianantoandro, J.C., Randrianiriana, J., Randrianizahana , H., Ratsoavina, F., Raxw*","Based on existing KBA boundaries, despite the species only being found in one very small corner of the KBA",3. draft polygon,2.69263679439,0.14856759204,Global,Madagascar,1060.890
"6786",Seychelles,SYC,Parc National de Silhouette,Silhouette National Park,-4.48707117575,55.22985070920,"1852",confirmed,confirmed,2016/03/17,2018/11/21,"IUCN SSC Amphibian Specialist Group,. 2013. Sechellophryne pipilodryas. The IUCN Red List of Threatened Species 2013: e.T59048A15435789. http://dx.doi.org/10.2305/IUCN.UK.2013-1.RLTS.T59048A15435789.en. Downloaded on 24 February 2017.",Based on existing KBA boundaries,3. draft polygon,0.21711349366,0.00150888941,Global,Seychelles,51151.669
"6660",Mauritius,MUS,Rodrigues mainland,Rodrigues mainland,-19.71364448560,63.42097776170,"11279",confirmed,confirmed,2007/08/02,,"Mickleburgh, S., Hutson, A.M. & Bergmans, W. 2008. Pteropus rodricensis. The IUCN Red List of Threatened Species 2008: e.T18755A8565719. http://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T18755A8565719.en. Downloaded on 27 December 2016.",No change from existing AZE,3. draft polygon,0.75374284857,0.00971916273,Global,Mauritius,33221.212
"6660",Mauritius,MUS,Rodrigues mainland,Rodrigues mainland,-19.71364448560,63.42097776170,"11279",confirmed,confirmed,2007/08/02,,"Mickleburgh, S., Hutson, A.M. & Bergmans, W. 2008. Pteropus rodricensis. The IUCN Red List of Threatened Species 2008: e.T18755A8565719. http://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T18755A8565719.en. Downloaded on 27 December 2016.",No change from existing AZE,3. draft polygon,0.75374284857,0.00971916273,Global,Mauritius,187709.138
"6660",Mauritius,MUS,Rodrigues mainland,Rodrigues mainland,-19.71364448560,63.42097776170,"11279",confirmed,confirmed,2007/08/02,,"Mickleburgh, S., Hutson, A.M. & Bergmans, W. 2008. Pteropus rodricensis. The IUCN Red List of Threatened Species 2008: e.T18755A8565719. http://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T18755A8565719.en. Downloaded on 27 December 2016.",No change from existing AZE,3. draft polygon,0.75374284857,0.00971916273,Global,Mauritius,385876.010
"6522",Madagascar,MDG,NAP Archipel Cap Anorontany,Cape Anorontany Archipelago NPA,-12.32062165220,48.83116131850,"627",confirmed,confirmed,2008/06/05,2018/11/21,IUCN SSC Amphibian Specialist Group. 2016. Rhombophryne hara. The IUCN Red List of Threatened Species 2016: e.T49583995A49584073. http://dx.doi.org/10.2305/IUCN.UK.2016-1.RLTS.T49583995A49584073.en. Downloaded on 24 February 2017.,Based on existing KBA boundaries. N.B. trigger species only occurs on one island of this,3. draft polygon,0.21341679006,0.00052111921,Global,Madagascar,2776360.048
"6789",Seychelles,SYC,Mahé highlands and surrounding areas,Mahé highlands and surrounding areas,-4.65431218787,55.44175905900,"3674",confirmed,confirmed,2007/08/02,,http://datazone.birdlife.org/site/factsheet/6789,Same as IBA,3. draft polygon,0.26108113303,0.00299406274,Global,Seychelles,39204.001
"6453",Comoros,COM,Mont Mlédjélé (Hauts de Mwali),Mont Mlédjélé (Mwali highlands),-12.30115896550,43.70275318400,"6268",confirmed,confirmed,2016/03/17,,http://datazone.birdlife.org/site/factsheet/6453,Same as IBA,3. draft polygon,0.38375218451,0.00520891786,Global,Comoros,56992968.995
"6785",Seychelles,SYC,La Digue island,La Digue island,-4.36056038592,55.83677275870,"1143",confirmed,de-listed,2007/08/02,2019/03/11,IBA directory description,Digitised from Google Earth imagery. Interpretation from IBA directory,3. draft polygon,0.13032674156,0.00093146707,Global,Seychelles,296263.675
"23309",Madagascar,MDG,AMP de la Baie d'Ambodivahibe,Ambodivahibe Bay MPA,-12.48635652420,49.65899592650,"171652",,,2016/03/17,2016/03/17,"Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,3.38133860918,0.14274170396,Global/ Regional to be determined,Madagascar,355081473.593
"6582",Madagascar,MDG,Parc National de Kirindy Mite et extension,Kirindy Mite National Park and extension,-21.03378242300,44.01418541290,"308630",confirmed,,2016/03/17,2020/03/20,"IBA polygon provided. MNP, Protected area from the Ministry of Forestry, 2010",IBA boundary provided (2001). existing PA boundary combined with adjacent IBA. Extended to include CEPF 2014 KBA extent,3. draft polygon,3.42946537254,0.26817296331,Global/ Regional to be determined,Madagascar,4965992.389
"6582",Madagascar,MDG,Parc National de Kirindy Mite et extension,Kirindy Mite National Park and extension,-21.03378242300,44.01418541290,"308630",confirmed,,2016/03/17,2020/03/20,"IBA polygon provided. MNP, Protected area from the Ministry of Forestry, 2010",IBA boundary provided (2001). existing PA boundary combined with adjacent IBA. Extended to include CEPF 2014 KBA extent,3. draft polygon,3.42946537254,0.26817296331,Global/ Regional to be determined,Madagascar,1098.714
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,12557646.457
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1158.707
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1153.862
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1155.921
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1155.741
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1155.267
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1154.806
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1154.531
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1154.163
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1158.891
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1158.642
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1158.016
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1157.694
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1157.376
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1157.118
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1156.762
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1158.506
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1153.627
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1158.933
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1158.802
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1158.867
"6563",Madagascar,MDG,Parc National de Mananara-Nord,Mananara-North National Park,-16.40639571880,49.74431182260,"151861",confirmed,confirmed,2016/03/17,2020/05/07,"Andriaholinirina, N., Baden, A., Blanco, M., Chikhi, L., Cooke, A., Davies, N., Dolch, R., Donati, G., Ganzhorn, J., Golden, C., Groeneveld, L.F., Hapke, A., Irwin, M., Johnson, S., Kappeler, P., King, T., Lewis, R., Louis, E.E., Markolf, M., Mass, V., *",Based on existing KBA and expanded to include MAB boundary,3. draft polygon,1.72219308157,0.12847319966,Global,Madagascar,1158.351
"45348",Madagascar,MDG,Baie d'Antongil,Antongil Bay,-15.97828935540,49.93662108210,"423009",,,2016/03/17,2020/05/07,"WCS, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,3.66559492294,0.35710738928,Global/ Regional to be determined,Madagascar,14414.490
"45348",Madagascar,MDG,Baie d'Antongil,Antongil Bay,-15.97828935540,49.93662108210,"423009",,,2016/03/17,2020/05/07,"WCS, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,3.66559492294,0.35710738928,Global/ Regional to be determined,Madagascar,444447.278
"45348",Madagascar,MDG,Baie d'Antongil,Antongil Bay,-15.97828935540,49.93662108210,"423009",,,2016/03/17,2020/05/07,"WCS, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,3.66559492294,0.35710738928,Global/ Regional to be determined,Madagascar,1167.122
"45348",Madagascar,MDG,Baie d'Antongil,Antongil Bay,-15.97828935540,49.93662108210,"423009",,,2016/03/17,2020/05/07,"WCS, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,3.66559492294,0.35710738928,Global/ Regional to be determined,Madagascar,1166.973
"45348",Madagascar,MDG,Baie d'Antongil,Antongil Bay,-15.97828935540,49.93662108210,"423009",,,2016/03/17,2020/05/07,"WCS, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,3.66559492294,0.35710738928,Global/ Regional to be determined,Madagascar,1159.802
"45348",Madagascar,MDG,Baie d'Antongil,Antongil Bay,-15.97828935540,49.93662108210,"423009",,,2016/03/17,2020/05/07,"WCS, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,3.66559492294,0.35710738928,Global/ Regional to be determined,Madagascar,1160.311
"45348",Madagascar,MDG,Baie d'Antongil,Antongil Bay,-15.97828935540,49.93662108210,"423009",,,2016/03/17,2020/05/07,"WCS, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,3.66559492294,0.35710738928,Global/ Regional to be determined,Madagascar,1160.008
"45348",Madagascar,MDG,Baie d'Antongil,Antongil Bay,-15.97828935540,49.93662108210,"423009",,,2016/03/17,2020/05/07,"WCS, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,3.66559492294,0.35710738928,Global/ Regional to be determined,Madagascar,1160.804
"45348",Madagascar,MDG,Baie d'Antongil,Antongil Bay,-15.97828935540,49.93662108210,"423009",,,2016/03/17,2020/05/07,"WCS, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,3.66559492294,0.35710738928,Global/ Regional to be determined,Madagascar,1159.095
"45348",Madagascar,MDG,Baie d'Antongil,Antongil Bay,-15.97828935540,49.93662108210,"423009",,,2016/03/17,2020/05/07,"WCS, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,3.66559492294,0.35710738928,Global/ Regional to be determined,Madagascar,1159.450
"45348",Madagascar,MDG,Baie d'Antongil,Antongil Bay,-15.97828935540,49.93662108210,"423009",,,2016/03/17,2020/05/07,"WCS, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,3.66559492294,0.35710738928,Global/ Regional to be determined,Madagascar,1158.973
"45478",Comoros,COM,Parc Marin de Mohéli,Mohéli Marine Park,-12.40469121500,43.73087944150,"43742",,,2020/10/22,,"Guy Rafamantanantsoa, Biotope","100m bathymetry sketch from biotope included by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,1.66257572954,0.03636315017,Global/ Regional to be determined,Comoros,369568895.892
"45321",Comoros,COM,Lac Dziani-Boudouni,Dziani-Boudouni Lake,-12.37874868420,43.84792103880,"20",,,2016/03/17,2020/10/22,"Guy Rafamantanantsoa, Biotope","Digitized form Google Earth by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.01838140800,0.00001698417,Global/ Regional to be determined,Comoros,204324.838
"22345",Kenya,KEN,Chale Island,Chale Island,-4.44024249539,39.53610496340,"37",,,2008/06/09,2021/02/16,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",,3. draft polygon,0.02367360999,0.00002997410,Global/ Regional to be determined,Kenya,367875.551
"22345",Kenya,KEN,Chale Island,Chale Island,-4.44024249539,39.53610496340,"37",,,2008/06/09,2021/02/16,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",,3. draft polygon,0.02367360999,0.00002997410,Global/ Regional to be determined,Kenya,161691.824
"22416",Tanzania,TZA,Tumbatu Island,Tumbatu Island,-5.82070083777,39.22443243600,"1875",,,2008/06/09,2021/02/16,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918.shp",,3. draft polygon,0.25303585693,0.00153117714,Global/ Regional to be determined,Zanzibar,409869.963
"31464",Tanzania,TZA,Panza Island,Panza Island,-5.44627044872,39.61952383710,"2221",,,2013/03/18,2021/02/16,Created as part of the original CEPF Hotspot Profile work for the East African Coastal Forests,Added to the database from boundaries on file in March 2013 as part of the IBAT funded KBA project,3. draft polygon,0.45738626483,0.00181249283,Global/ Regional to be determined,Zanzibar,1656308.285
"22483",Madagascar,MDG,Réserve Spéciale de Nosy Mangabe,Nosy Mangabe Special Reserve,-15.49582524680,49.76844256030,"606",,,2016/03/17,2021/02/16,"MNP, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,0.10236502217,0.00051004455,Global/ Regional to be determined,Madagascar,5264803.785
"6695",Mozambique,MOZ,Área de Proteção Ambiental das Ilhas Primeiras e Segundas (APAIPS),Primeiras and Segundas Environmental Protection Area (APAIPS),-16.71641141850,39.22077611890,"250692",confirmed,,2021/03/12,,Wildlife Conservation Society  (WCS),"The Proposed KBA follows exactly the original limits of the land /coastal section of the Environmental Protection Area of the Archipelago of the Primeiras e Segundas Islands. The marine section (the islands) are has been excluded, without trigger species",3. draft polygon,5.31839683787,0.21241927504,Global,Mozambique,2491077487.073
"6685",Mozambique,MOZ,Reserva Especial de Maputo,Maputo Special Reserve,-26.48671521910,32.77515628700,"103970",confirmed,,2005/05/12,2021/03/12,Wildlife Conservation Society  (WCS),The boundary delineation followed the existing borders of the MSR including Futi corridor.,3. draft polygon,2.17475280768,0.09412049434,Global,Mozambique,12.334
"6688",Mozambique,MOZ,Great Bazaruto,Great Bazaruto,-21.48071517040,35.36654014750,"523637",confirmed,,2005/05/12,2021/03/12,Wildlife Conservation Society  (WCS),"The boundaries were delineated first following the limits of existing protected areas then, encompassing know range of the trigger species. The southernmost limit followed the boundaries of the San Sebastien Sanctuary.",3. draft polygon,5.20985628822,0.45635061949,Global,Mozambique,1359389201.218
"6688",Mozambique,MOZ,Great Bazaruto,Great Bazaruto,-21.48071517040,35.36654014750,"523637",confirmed,,2005/05/12,2021/03/12,Wildlife Conservation Society  (WCS),"The boundaries were delineated first following the limits of existing protected areas then, encompassing know range of the trigger species. The southernmost limit followed the boundaries of the San Sebastien Sanctuary.",3. draft polygon,5.20985628822,0.45635061949,Global,Mozambique,436561274.201
"49160",Mozambique,MOZ,Parque Nacional de Gorongosa e Complexo de Marromeu,Gorongosa National Park and Marromeu Complex,-18.61539383890,35.03807849390,"2308788",,confirmed,2021/03/12,,Wildlife Conservation Society  (WCS),"In general, It was not necessary to draw new boundaries, the proposed KBA  boundaries followed strictly the recognized protected areas, including buffers zones. The western section: The proposed KBA boundaries followed the recognized boundaries of the Go",3. draft polygon,8.83870986313,1.97655835462,Global,Mozambique,1556347603.607
"49162",Mozambique,MOZ,Quiterajo,Quiterajo,-12.09926113380,40.33166918700,"306380",,confirmed,2021/03/12,,Wildlife Conservation Society  (WCS),"For the Delineation of this KBA, the Distribution data of the species was followed, taking into account their suitable habitat and excluding possible degraded areas.
The northern part of this proposed KBA is bounded mainly by the Messalo river that sepa",3. draft polygon,5.04265164775,0.25441295219,Global,Mozambique,1691452610.888
"49168",Mozambique,MOZ,Reserva Parcial da Ponta de Ouro,Ponta d'Ouro Marine Partial Reserve,-26.32927544500,32.93612075910,"69820",,,2021/03/12,,Wildlife Conservation Society  (WCS),"It was not necessary to draw new boundaries. The Proposed KBA followed exactly the boundary of an existing MPA, the Ponta de Ouro Partial Marine Reserve (POPMR).",3. draft polygon,3.60094002351,0.06312214425,Global,Mozambique,696049539.163
