"","species.id","pu","amount","species"
"54397",5,"37391",0.0625000000610352,"Slope"
"54398",5,"37393",0.0625000000610352,"Slope"
"54399",5,"37394",0.0624999999389648,"Slope"
"54400",5,"37395",0.0625000000610352,"Slope"
"54401",5,"37399",0.0625,"Slope"
"8073",2,"3740",0.0625000000610352,"Shelf"
"28073",4,"3740",0.0625000000610352,"Shelf"
"54402",5,"37400",0.0625000000610352,"Slope"
"54403",5,"37401",0.0625,"Slope"
"8074",2,"37402",0.0625,"Shelf"
"28074",4,"37402",0.0625,"Shelf"
"54404",5,"37403",0.0625,"Slope"
"54405",5,"37404",0.0625,"Slope"
"54406",5,"37405",0.0624999999389648,"Slope"
"54407",5,"37406",0.0624999999389648,"Slope"
"54408",5,"37409",0.0625,"Slope"
"8075",2,"37410",0.0624999998779297,"Shelf"
"28075",4,"37410",0.0624999998779297,"Shelf"
"54409",5,"37413",0.0624999998779297,"Slope"
"54410",5,"37414",0.0625000000610352,"Slope"
"54411",5,"37416",0.0625,"Slope"
"54412",5,"37417",0.0625000000610352,"Slope"
"54413",5,"37418",0.0625,"Slope"
"54414",5,"37419",0.0625000000610352,"Slope"
"8076",2,"3742",0.0625,"Shelf"
"28076",4,"3742",0.0625,"Shelf"
"54415",5,"37420",0.0624999999389648,"Slope"
"54416",5,"37421",0.0625,"Slope"
"54417",5,"37422",0.0625,"Slope"
"54418",5,"37425",0.0625000000610352,"Slope"
"54419",5,"37426",0.0625,"Slope"
"54420",5,"37428",0.0625,"Slope"
"54421",5,"37429",0.0104950604248047,"Slope"
"54422",5,"3743",0.0625,"Slope"
"8077",2,"37431",0.0625,"Shelf"
"28077",4,"37431",0.0625,"Shelf"
"54423",5,"37432",0.0625,"Slope"
"54424",5,"37433",0.0625000000610352,"Slope"
"54425",5,"37434",0.0624999999389648,"Slope"
"54426",5,"37436",0.0625,"Slope"
"8078",2,"37441",0.0624999999389648,"Shelf"
"28078",4,"37441",0.0624999999389648,"Shelf"
"54427",5,"37443",0.0625,"Slope"
"54428",5,"37445",0.0625000000610352,"Slope"
"8079",2,"37450",0.0625,"Shelf"
"28079",4,"37450",0.0625,"Shelf"
"54429",5,"37451",0.0625,"Slope"
"54430",5,"37452",0.0625000000610352,"Slope"
"54431",5,"37456",0.0624999999389648,"Slope"
"54432",5,"37457",0.0625,"Slope"
"54433",5,"37459",0.0625,"Slope"
"54434",5,"3746",0.0624999999389648,"Slope"
"54435",5,"37464",0.0625000000610352,"Slope"
"54436",5,"37466",0.0624999999389648,"Slope"
"54437",5,"37468",0.0625,"Slope"
"8080",2,"3747",0.0625,"Shelf"
"28080",4,"3747",0.0625,"Shelf"
"54438",5,"37470",0.0624999999389648,"Slope"
"8081",2,"37471",0.0223219379272461,"Shelf"
"28081",4,"37471",0.0223219409790039,"Shelf"
"54439",5,"37472",0.0625,"Slope"
"54440",5,"37476",0.0625,"Slope"
"54441",5,"37478",0.0625,"Slope"
"54442",5,"37480",0.0625,"Slope"
"8082",2,"37481",0.0625,"Shelf"
"28082",4,"37481",0.0625,"Shelf"
"54443",5,"37482",0.0625,"Slope"
"54444",5,"37483",0.0625000000610352,"Slope"
"54445",5,"37486",0.0624999999389648,"Slope"
"54446",5,"37488",0.0204508922119141,"Slope"
"54447",5,"3749",0.0624999998779297,"Slope"
"8083",2,"37490",0.0625,"Shelf"
"28083",4,"37490",0.0625,"Shelf"
"54448",5,"37491",0.0604628856811523,"Slope"
"54449",5,"37492",0.0625,"Slope"
"54450",5,"37494",0.0624999999389648,"Slope"
"54451",5,"37495",0.0624999999389648,"Slope"
"54452",5,"37499",0.0625000000610352,"Slope"
"54453",5,"375",0.0625,"Slope"
"8084",2,"3750",0.0159995748291016,"Shelf"
"28084",4,"3750",0.0159995807495117,"Shelf"
"375",1,"37500",0.0625,"Basin"
"54454",5,"37500",0.0625,"Slope"
"8085",2,"37501",0.0624999998779297,"Shelf"
"28085",4,"37501",0.0624999998779297,"Shelf"
"54455",5,"37502",0.0625,"Slope"
"54456",5,"37503",0.0625,"Slope"
"54457",5,"37504",0.0625000000610352,"Slope"
"54458",5,"37505",0.0624999999389648,"Slope"
"54459",5,"37506",0.0625,"Slope"
"54460",5,"37507",0.0624999999389648,"Slope"
"8086",2,"37508",0.0176184041137695,"Shelf"
"28086",4,"37508",0.0176183986206055,"Shelf"
"54461",5,"3751",0.0625000000610352,"Slope"
"8087",2,"37516",0.0624999999389648,"Shelf"
"28087",4,"37516",0.0624999999389648,"Shelf"
"54462",5,"37521",0.0625,"Slope"
"8088",2,"37522",0.0625000000610352,"Shelf"
"28088",4,"37522",0.0625000000610352,"Shelf"
"54463",5,"37523",0.0624999999389648,"Slope"
"376",1,"37524",0.0625000000610352,"Basin"
"54464",5,"37524",0.0625000000610352,"Slope"
"54465",5,"37525",0.0624999999389648,"Slope"
"54466",5,"37526",0.0625,"Slope"
"54467",5,"3753",0.0625,"Slope"
"8089",2,"37532",0.0625000000610352,"Shelf"
"28089",4,"37532",0.0625000000610352,"Shelf"
"8090",2,"37533",0.0624970932006836,"Shelf"
"28090",4,"37533",0.0624970933227539,"Shelf"
"8091",2,"37534",0.0624999999389648,"Shelf"
"28091",4,"37534",0.0624999999389648,"Shelf"
"54468",5,"37536",0.0625000000610352,"Slope"
"54469",5,"37537",0.0625,"Slope"
"54470",5,"37538",0.0625000001220703,"Slope"
"54471",5,"37539",0.0625,"Slope"
"54472",5,"3754",0.0625,"Slope"
"54473",5,"37541",0.0625000000610352,"Slope"
"54474",5,"37543",0.0625000000610352,"Slope"
"54475",5,"37544",0.0624999999389648,"Slope"
"8092",2,"37548",0.0625,"Shelf"
"28092",4,"37548",0.0625,"Shelf"
"54476",5,"37549",0.0625,"Slope"
"377",1,"37551",0.0625000000610352,"Basin"
"54477",5,"37551",0.0625000000610352,"Slope"
"8093",2,"37552",0.0625000000610352,"Shelf"
"28093",4,"37552",0.0625000000610352,"Shelf"
"54478",5,"37555",0.0625,"Slope"
"54479",5,"37557",0.0625,"Slope"
"54480",5,"37558",0.0625,"Slope"
"8094",2,"3756",0.0625000001220703,"Shelf"
"28094",4,"3756",0.0625000001220703,"Shelf"
"54481",5,"37560",0.0624999999389648,"Slope"
"54482",5,"37564",0.0625,"Slope"
"54483",5,"37566",0.0625,"Slope"
"8095",2,"37567",0.0624999999389648,"Shelf"
"28095",4,"37567",0.0624999999389648,"Shelf"
"54484",5,"37569",0.0625000000610352,"Slope"
"54485",5,"3757",0.0625000000610352,"Slope"
"54486",5,"37570",0.0624999999389648,"Slope"
"54487",5,"37572",0.0625000000610352,"Slope"
"54488",5,"37573",0.000469518249511719,"Slope"
"54489",5,"37579",0.0625,"Slope"
"8096",2,"3758",0.0625000000610352,"Shelf"
"28096",4,"3758",0.0625000000610352,"Shelf"
"54490",5,"37584",0.0624999999389648,"Slope"
"54491",5,"37585",0.0625,"Slope"
"54492",5,"37586",0.0624999999389648,"Slope"
"54493",5,"37587",0.0625000001220703,"Slope"
"8097",2,"37588",0.0625000000610352,"Shelf"
"28097",4,"37588",0.0625000000610352,"Shelf"
"8098",2,"3759",0.0625,"Shelf"
"28098",4,"3759",0.0625,"Shelf"
"54494",5,"37590",0.0624999999389648,"Slope"
"54495",5,"37591",0.0625,"Slope"
"54496",5,"37592",0.0625,"Slope"
"54497",5,"37594",0.0625,"Slope"
"8099",2,"37598",0.0599038498535156,"Shelf"
"28099",4,"37598",0.0599038505249023,"Shelf"
"8100",2,"376",0.0616881111450195,"Shelf"
"28100",4,"376",0.0616881125488281,"Shelf"
"54498",5,"3760",0.0625,"Slope"
"8101",2,"37600",0.0625000000610352,"Shelf"
"28101",4,"37600",0.0625000000610352,"Shelf"
"8102",2,"37602",0.0231702783813477,"Shelf"
"28102",4,"37602",0.0231702908935547,"Shelf"
"54499",5,"37602",0.0393297072753906,"Slope"
"54500",5,"37605",0.0625,"Slope"
"54501",5,"37606",0.0625,"Slope"
"54502",5,"37607",0.0624999999389648,"Slope"
"54503",5,"37610",0.0625,"Slope"
"378",1,"37612",0.0624999999389648,"Basin"
"54504",5,"37612",0.0624999999389648,"Slope"
"54505",5,"37613",0.0625,"Slope"
"379",1,"37616",0.0625000001220703,"Basin"
"54506",5,"37616",0.0625000001220703,"Slope"
"54507",5,"37618",0.0624999999389648,"Slope"
"54508",5,"37623",0.0625,"Slope"
"54509",5,"37624",0.0625,"Slope"
"54510",5,"37625",0.0625,"Slope"
"54511",5,"37626",0.0624999999389648,"Slope"
"8103",2,"37627",0.00958244750976562,"Shelf"
"28103",4,"37627",0.00958244915771484,"Shelf"
"8104",2,"37628",0.0624999999389648,"Shelf"
"28104",4,"37628",0.0624999999389648,"Shelf"
"54512",5,"37629",0.0625000000610352,"Slope"
"54513",5,"3763",0.0625,"Slope"
"54514",5,"37630",0.0624999999389648,"Slope"
"8105",2,"37631",0.0623535433349609,"Shelf"
"28105",4,"37631",0.0623535447998047,"Shelf"
"54515",5,"37631",0.000146454711914062,"Slope"
"380",1,"37633",0.0624999998779297,"Basin"
"54516",5,"37633",0.0624999998779297,"Slope"
"54517",5,"37634",0.0624999999389648,"Slope"
"54518",5,"37636",0.0625,"Slope"
"54519",5,"37639",0.0624999999389648,"Slope"
"54520",5,"3764",0.0625,"Slope"
"54521",5,"37640",0.0625,"Slope"
"54522",5,"37641",0.0625,"Slope"
"54523",5,"37642",0.0624999999389648,"Slope"
"54524",5,"37643",0.0625,"Slope"
"54525",5,"37645",0.0625000000610352,"Slope"
"54526",5,"37646",0.0625,"Slope"
"8106",2,"37647",0.0625,"Shelf"
"28106",4,"37647",0.0625,"Shelf"
"54527",5,"37648",0.0625,"Slope"
"8107",2,"37649",0.0625000000610352,"Shelf"
"28107",4,"37649",0.0625000000610352,"Shelf"
"54528",5,"37650",0.0625,"Slope"
"54529",5,"37651",0.0625,"Slope"
"8108",2,"37654",0.0625,"Shelf"
"28108",4,"37654",0.0625,"Shelf"
"8109",2,"37656",0.0625000000610352,"Shelf"
"28109",4,"37656",0.0625000000610352,"Shelf"
"54530",5,"37658",0.0227805640869141,"Slope"
"8110",2,"3766",0.0625,"Shelf"
"28110",4,"3766",0.0625,"Shelf"
"54531",5,"37660",0.0624999998779297,"Slope"
"8111",2,"37661",0.0625,"Shelf"
"28111",4,"37661",0.0625,"Shelf"
"54532",5,"37662",0.0625000000610352,"Slope"
"54533",5,"37664",0.0625,"Slope"
"381",1,"37667",0.0624999998779297,"Basin"
"54534",5,"37667",0.0624999998779297,"Slope"
"54535",5,"37668",0.0625000000610352,"Slope"
"382",1,"3767",0.0416013662719727,"Basin"
"54536",5,"3767",0.0624999999389648,"Slope"
"54537",5,"37671",0.0625,"Slope"
"54538",5,"37673",0.0625,"Slope"
"8112",2,"37676",0.0624999999389648,"Shelf"
"28112",4,"37676",0.0624999999389648,"Shelf"
"54539",5,"37679",0.0625000000610352,"Slope"
"8113",2,"3768",0.0625000000610352,"Shelf"
"28113",4,"3768",0.0625000000610352,"Shelf"
"54540",5,"37680",0.0625,"Slope"
"54541",5,"37682",0.0624999999389648,"Slope"
"54542",5,"37683",0.0625,"Slope"
"54543",5,"37684",0.0625,"Slope"
"54544",5,"37686",0.0625000000610352,"Slope"
"54545",5,"37687",0.0625,"Slope"
"8114",2,"37688",0.0625000000610352,"Shelf"
"28114",4,"37688",0.0625000000610352,"Shelf"
"54546",5,"37689",0.0625,"Slope"
"8115",2,"3769",0.0625,"Shelf"
"28115",4,"3769",0.0625,"Shelf"
"54547",5,"37692",0.0625000000610352,"Slope"
"54548",5,"37693",0.0625000000610352,"Slope"
"54549",5,"37694",0.0625,"Slope"
"54550",5,"37695",0.0624999999389648,"Slope"
"54551",5,"37696",0.0625000000610352,"Slope"
"8116",2,"37697",0.0625000000610352,"Shelf"
"28116",4,"37697",0.0625000000610352,"Shelf"
"8117",2,"37698",0.0625,"Shelf"
"28117",4,"37698",0.0625,"Shelf"
"54552",5,"377",0.0625,"Slope"
"8118",2,"3770",0.0625,"Shelf"
"28118",4,"3770",0.0625,"Shelf"
"8119",2,"37702",0.0625,"Shelf"
"28119",4,"37702",0.0625,"Shelf"
"54553",5,"37703",0.0625,"Slope"
"54554",5,"37704",0.0625000000610352,"Slope"
"54555",5,"37705",0.0625000000610352,"Slope"
"54556",5,"37706",0.0625000001220703,"Slope"
"54557",5,"37709",0.0624999999389648,"Slope"
"54558",5,"3771",0.0625,"Slope"
"54559",5,"37710",0.0625,"Slope"
"54560",5,"37712",0.0625000000610352,"Slope"
"54561",5,"37713",0.0625,"Slope"
"54562",5,"37714",0.0625,"Slope"
"54563",5,"37716",0.0625000000610352,"Slope"
"54564",5,"37717",0.0625,"Slope"
"54565",5,"37720",0.0625,"Slope"
"54566",5,"37722",0.0625,"Slope"
"54567",5,"37723",0.0225469301147461,"Slope"
"54568",5,"37724",0.0625,"Slope"
"54569",5,"37725",0.0624999998779297,"Slope"
"8120",2,"37726",0.0624999999389648,"Shelf"
"28120",4,"37726",0.0624999999389648,"Shelf"
"8121",2,"37728",0.0625000000610352,"Shelf"
"28121",4,"37728",0.0625000000610352,"Shelf"
"54570",5,"37729",0.0624999999389648,"Slope"
"54571",5,"37732",0.0625000001220703,"Slope"
"54572",5,"37735",0.0625000000610352,"Slope"
"8122",2,"37736",0.00772793280029297,"Shelf"
"28122",4,"37736",0.0077279326171875,"Shelf"
"54573",5,"37737",0.0624999999389648,"Slope"
"54574",5,"37739",0.0625000000610352,"Slope"
"54575",5,"3774",0.0625000000610352,"Slope"
"54576",5,"37741",0.0625,"Slope"
"54577",5,"37742",0.0625,"Slope"
"383",1,"37744",0.0596745020751953,"Basin"
"54578",5,"37744",0.0625000000610352,"Slope"
"54579",5,"37745",0.0625,"Slope"
"54580",5,"37746",0.0624999999389648,"Slope"
"54581",5,"37747",0.0624999999389648,"Slope"
"54582",5,"37748",0.0625,"Slope"
"8123",2,"37749",0.0625,"Shelf"
"28123",4,"37749",0.0625,"Shelf"
"8124",2,"3775",0.0624999999389648,"Shelf"
"28124",4,"3775",0.0624999999389648,"Shelf"
"8125",2,"37750",0.0624999999389648,"Shelf"
"28125",4,"37750",0.0624999999389648,"Shelf"
"54583",5,"37751",0.0624999999389648,"Slope"
"54584",5,"37752",0.0624999999389648,"Slope"
"54585",5,"37755",0.0625,"Slope"
"54586",5,"37757",0.0625,"Slope"
"54587",5,"37758",0.0625,"Slope"
"54588",5,"37759",0.0528727545776367,"Slope"
"8126",2,"3776",0.0624999999389648,"Shelf"
"28126",4,"3776",0.0624999999389648,"Shelf"
"54589",5,"37760",0.0624999999389648,"Slope"
"54590",5,"37761",0.0625,"Slope"
"54591",5,"37764",0.0625,"Slope"
"54592",5,"37765",0.0625,"Slope"
"8127",2,"37766",0.00265455572509766,"Shelf"
"28127",4,"37766",0.00265460186767578,"Shelf"
"54593",5,"37766",0.0598453979492187,"Slope"
"54594",5,"37769",0.0625000000610352,"Slope"
"8128",2,"3777",0.0624999999389648,"Shelf"
"28128",4,"3777",0.0624999999389648,"Shelf"
"54595",5,"37770",0.0624999999389648,"Slope"
"54596",5,"37775",0.0625,"Slope"
"54597",5,"37777",0.0625000000610352,"Slope"
"54598",5,"37778",0.0625000000610352,"Slope"
"54599",5,"37779",0.0625000000610352,"Slope"
"8129",2,"37780",0.0625,"Shelf"
"28129",4,"37780",0.0625,"Shelf"
"54600",5,"37782",0.0625,"Slope"
"54601",5,"37783",0.0624999999389648,"Slope"
"54602",5,"37784",0.0625000000610352,"Slope"
"54603",5,"37785",0.0625,"Slope"
"8130",2,"37786",0.0625,"Shelf"
"28130",4,"37786",0.0625,"Shelf"
"54604",5,"37787",0.0625,"Slope"
"8131",2,"37788",0.0625,"Shelf"
"28131",4,"37788",0.0625,"Shelf"
"54605",5,"37789",0.0625,"Slope"
"8132",2,"378",0.0625,"Shelf"
"28132",4,"378",0.0625,"Shelf"
"8133",2,"3780",0.0625000000610352,"Shelf"
"28133",4,"3780",0.0625000000610352,"Shelf"
"54606",5,"37800",0.0624999999389648,"Slope"
"54607",5,"37802",0.0624999999389648,"Slope"
"54608",5,"37803",0.0624999998779297,"Slope"
"384",1,"37806",0.0624999998779297,"Basin"
"54609",5,"37806",0.0624999998779297,"Slope"
"8134",2,"37808",0.00027722412109375,"Shelf"
"28134",4,"37808",0.000277225708007813,"Shelf"
"54610",5,"37809",0.0625,"Slope"
"54611",5,"3781",0.0625000000610352,"Slope"
"8135",2,"37810",0.0625,"Shelf"
"28135",4,"37810",0.0625,"Shelf"
"8136",2,"37811",0.0625,"Shelf"
"28136",4,"37811",0.0625,"Shelf"
"54612",5,"37814",0.0625,"Slope"
"8137",2,"37816",0.0625000000610352,"Shelf"
"28137",4,"37816",0.0625000000610352,"Shelf"
"54613",5,"37819",0.0625000000610352,"Slope"
"8138",2,"3782",0.0625,"Shelf"
"28138",4,"3782",0.0625,"Shelf"
"54614",5,"37820",0.0624999999389648,"Slope"
"385",1,"37822",0.0625,"Basin"
"54615",5,"37822",0.0625,"Slope"
"54616",5,"37823",0.0624999999389648,"Slope"
"54617",5,"37825",0.0625000000610352,"Slope"
"54618",5,"37826",0.0625,"Slope"
"54619",5,"37827",0.0625000000610352,"Slope"
"54620",5,"37828",0.0624999999389648,"Slope"
"54621",5,"3783",0.0624999998779297,"Slope"
"54622",5,"37830",0.0624999999389648,"Slope"
"386",1,"37831",0.0624999998779297,"Basin"
"54623",5,"37831",0.0624999998779297,"Slope"
"54624",5,"37832",0.0625,"Slope"
"8139",2,"37833",0.0618807786254883,"Shelf"
"28139",4,"37833",0.0618807764892578,"Shelf"
"54625",5,"37835",0.0625000001220703,"Slope"
"8140",2,"37836",0.0625,"Shelf"
"28140",4,"37836",0.0625,"Shelf"
"54626",5,"37837",0.0625000000610352,"Slope"
"54627",5,"37838",0.0129457624511719,"Slope"
"54628",5,"3784",0.0625,"Slope"
"54629",5,"37841",0.0624999999389648,"Slope"
"54630",5,"37842",0.0624999999389648,"Slope"
"54631",5,"37843",0.0624999999389648,"Slope"
"54632",5,"37844",0.0625000000610352,"Slope"
"8141",2,"37845",0.0625,"Shelf"
"28141",4,"37845",0.0625,"Shelf"
"54633",5,"37846",0.0625000000610352,"Slope"
"54634",5,"37849",0.0625000000610352,"Slope"
"54635",5,"3785",0.0624999999389648,"Slope"
"54636",5,"37850",0.0625,"Slope"
"54637",5,"37851",0.0625000000610352,"Slope"
"54638",5,"37852",0.0624999999389648,"Slope"
"54639",5,"37853",0.0625,"Slope"
"8142",2,"37854",0.0624999999389648,"Shelf"
"28142",4,"37854",0.0624999999389648,"Shelf"
"54640",5,"37856",0.0625,"Slope"
"54641",5,"37857",0.0625,"Slope"
"54642",5,"37858",0.0624999999389648,"Slope"
"54643",5,"37859",0.0625000000610352,"Slope"
"54644",5,"3786",0.0625,"Slope"
"54645",5,"37860",0.0625,"Slope"
"54646",5,"37862",0.0624999999389648,"Slope"
"54647",5,"37863",0.0625,"Slope"
"8143",2,"37864",0.0625,"Shelf"
"28143",4,"37864",0.0625,"Shelf"
"54648",5,"37866",0.0625,"Slope"
"54649",5,"37869",0.0625,"Slope"
"54650",5,"3787",0.0625,"Slope"
"54651",5,"37870",0.0625000000610352,"Slope"
"54652",5,"37871",0.0625,"Slope"
"54653",5,"37874",0.0625,"Slope"
"54654",5,"37875",0.0625,"Slope"
"8144",2,"37876",0.0625000000610352,"Shelf"
"28144",4,"37876",0.0625000000610352,"Shelf"
"54655",5,"37877",0.0625,"Slope"
"54656",5,"37878",0.0625000000610352,"Slope"
"54657",5,"3788",0.0625,"Slope"
"54658",5,"37880",0.0624999999389648,"Slope"
"54659",5,"37881",0.0537021909790039,"Slope"
"54660",5,"37883",0.0625,"Slope"
"54661",5,"37884",0.0625,"Slope"
"54662",5,"37887",0.0625,"Slope"
"54663",5,"37888",0.0625000000610352,"Slope"
"8145",2,"37889",0.0625,"Shelf"
"28145",4,"37889",0.0625,"Shelf"
"54664",5,"3789",0.0624999999389648,"Slope"
"54665",5,"37890",0.0624999999389648,"Slope"
"54666",5,"37892",0.0625,"Slope"
"54667",5,"37894",0.0624999999389648,"Slope"
"54668",5,"37896",0.0625,"Slope"
"54669",5,"37897",0.0625000000610352,"Slope"
"54670",5,"37899",0.0625000000610352,"Slope"
"54671",5,"379",0.0625000000610352,"Slope"
"54672",5,"3790",0.0625,"Slope"
"54673",5,"37900",0.0625,"Slope"
"8146",2,"37901",0.0625,"Shelf"
"28146",4,"37901",0.0625,"Shelf"
"8147",2,"37904",0.0625,"Shelf"
"28147",4,"37904",0.0625,"Shelf"
"54674",5,"37908",4.10968017578125e-06,"Slope"
"8148",2,"37909",0.0625,"Shelf"
"28148",4,"37909",0.0625,"Shelf"
"54675",5,"3791",0.0625,"Slope"
"54676",5,"37910",0.0625,"Slope"
"8149",2,"37911",0.0625000000610352,"Shelf"
"28149",4,"37911",0.0625000000610352,"Shelf"
"54677",5,"37914",0.0625000000610352,"Slope"
"54678",5,"37915",0.0625,"Slope"
"54679",5,"37916",0.059796895324707,"Slope"
"54680",5,"37918",0.0624999999389648,"Slope"
"54681",5,"37920",0.0625000000610352,"Slope"
"54682",5,"37921",0.0624999999389648,"Slope"
"8150",2,"37922",0.0625,"Shelf"
"28150",4,"37922",0.0625,"Shelf"
"8151",2,"37923",0.0625,"Shelf"
"28151",4,"37923",0.0625,"Shelf"
"54683",5,"37924",0.0625,"Slope"
"54684",5,"37925",0.0625000001220703,"Slope"
"54685",5,"37927",0.0624999999389648,"Slope"
"54686",5,"37929",0.0625000001220703,"Slope"
"54687",5,"3793",0.0625,"Slope"
"54688",5,"37930",0.0625,"Slope"
"387",1,"37932",0.0625,"Basin"
"54689",5,"37932",0.0625,"Slope"
"54690",5,"37934",0.0625000000610352,"Slope"
"54691",5,"37935",0.0625000000610352,"Slope"
"54692",5,"37936",0.0625,"Slope"
"54693",5,"37937",0.0625,"Slope"
"54694",5,"37938",0.0625,"Slope"
"54695",5,"37941",0.0624999999389648,"Slope"
"54696",5,"37942",0.0625,"Slope"
"54697",5,"37944",0.0625,"Slope"
"54698",5,"37945",0.0625,"Slope"
"54699",5,"37947",0.0625,"Slope"
"54700",5,"37948",0.0625,"Slope"
"388",1,"37952",0.0624999998779297,"Basin"
"54701",5,"37952",0.0624999998779297,"Slope"
"8152",2,"37955",0.0625,"Shelf"
"28152",4,"37955",0.0625,"Shelf"
"54702",5,"37959",0.0625,"Slope"
"54703",5,"3796",0.0625000000610352,"Slope"
"54704",5,"37961",0.0625,"Slope"
"389",1,"37962",0.0624999999389648,"Basin"
"54705",5,"37962",0.0624999999389648,"Slope"
"8153",2,"3797",0.0624999999389648,"Shelf"
"28153",4,"3797",0.0624999999389648,"Shelf"
"8154",2,"37971",0.0624999999389648,"Shelf"
"28154",4,"37971",0.0624999999389648,"Shelf"
"54706",5,"37972",0.0625,"Slope"
"54707",5,"37973",0.0625,"Slope"
"54708",5,"37974",0.0625,"Slope"
"8155",2,"37975",0.0624999999389648,"Shelf"
"28155",4,"37975",0.0624999999389648,"Shelf"
"54709",5,"37976",0.0625,"Slope"
"54710",5,"37978",0.0280183555908203,"Slope"
"8156",2,"37979",0.0625,"Shelf"
"28156",4,"37979",0.0625,"Shelf"
"8157",2,"37981",0.0624999999389648,"Shelf"
"28157",4,"37981",0.0624999999389648,"Shelf"
"54711",5,"37984",0.0625,"Slope"
"54712",5,"37985",0.0625,"Slope"
"8158",2,"37986",0.0625000000610352,"Shelf"
"28158",4,"37986",0.0625000000610352,"Shelf"
"54713",5,"37989",0.0624999999389648,"Slope"
"54714",5,"3799",0.0625,"Slope"
"54715",5,"37990",0.0624999999389648,"Slope"
"8159",2,"37992",0.0625000000610352,"Shelf"
"28159",4,"37992",0.0625000000610352,"Shelf"
"54716",5,"37998",0.0625000000610352,"Slope"
"54717",5,"38",0.0625,"Slope"
"54718",5,"3800",0.0625000001220703,"Slope"
"54719",5,"38001",0.0624999999389648,"Slope"
"54720",5,"38002",0.0625,"Slope"
"54721",5,"38003",0.0625,"Slope"
"54722",5,"38005",0.0625000000610352,"Slope"
"54723",5,"38007",0.0624999999389648,"Slope"
"54724",5,"38008",0.0625000000610352,"Slope"
"54725",5,"38009",0.0625000000610352,"Slope"
"8160",2,"3801",0.0625,"Shelf"
"28160",4,"3801",0.0625,"Shelf"
"54726",5,"38010",0.0625,"Slope"
"54727",5,"38011",0.0625000000610352,"Slope"
"54728",5,"38013",0.0625,"Slope"
"54729",5,"38015",0.0625,"Slope"
"54730",5,"38017",0.0625000000610352,"Slope"
"54731",5,"38019",0.0625000000610352,"Slope"
"54732",5,"3802",0.0624999999389648,"Slope"
"54733",5,"38024",0.0624999999389648,"Slope"
"8161",2,"38025",0.0625000000610352,"Shelf"
"28161",4,"38025",0.0625000000610352,"Shelf"
"390",1,"38026",0.0625,"Basin"
"54734",5,"38026",0.0625,"Slope"
"54735",5,"38029",0.0625,"Slope"
"8162",2,"3803",0.0625000000610352,"Shelf"
"28162",4,"3803",0.0625000000610352,"Shelf"
"54736",5,"38030",0.0625,"Slope"
"54737",5,"38031",0.0625000000610352,"Slope"
"8163",2,"38032",0.000834660217285156,"Shelf"
"28163",4,"38032",0.000834664794921875,"Shelf"
"54738",5,"38032",0.0616653350830078,"Slope"
"8164",2,"38033",0.0625,"Shelf"
"28164",4,"38033",0.0625,"Shelf"
"8165",2,"38034",0.0624999999389648,"Shelf"
"28165",4,"38034",0.0624999999389648,"Shelf"
"54739",5,"38035",0.0625,"Slope"
"54740",5,"38039",0.0624999999389648,"Slope"
"54741",5,"3804",0.0625000001220703,"Slope"
"54742",5,"38040",0.0625000001220703,"Slope"
"54743",5,"38041",0.0624999999389648,"Slope"
"8166",2,"38042",0.0624999999389648,"Shelf"
"28166",4,"38042",0.0624999999389648,"Shelf"
"54744",5,"38043",0.0625,"Slope"
"54745",5,"38044",0.0625,"Slope"
"54746",5,"38045",0.0625,"Slope"
"54747",5,"38046",0.0624999999389648,"Slope"
"54748",5,"38049",0.0624999999389648,"Slope"
"54749",5,"3805",0.0625000000610352,"Slope"
"54750",5,"38050",0.0625,"Slope"
"54751",5,"38051",0.0625,"Slope"
"54752",5,"38052",0.0625,"Slope"
"54753",5,"38056",0.0625,"Slope"
"54754",5,"38057",0.0625,"Slope"
"54755",5,"38058",0.0624999999389648,"Slope"
"54756",5,"3806",0.0625000000610352,"Slope"
"54757",5,"38060",0.0625,"Slope"
"54758",5,"38061",0.0625000000610352,"Slope"
"54759",5,"38064",0.0625,"Slope"
"54760",5,"38066",0.0624999999389648,"Slope"
"54761",5,"38067",0.0625000000610352,"Slope"
"54762",5,"38068",0.0625000000610352,"Slope"
"8167",2,"3807",0.0624999999389648,"Shelf"
"20365",3,"3807",0.0624999999389648,"Shelf Valley"
"28167",4,"3807",0.0624999999389648,"Shelf"
"54763",5,"38071",0.0625,"Slope"
"54764",5,"38073",0.0625,"Slope"
"8168",2,"38074",0.0625,"Shelf"
"28168",4,"38074",0.0625,"Shelf"
"54765",5,"38075",0.0625,"Slope"
"54766",5,"38076",0.0625000000610352,"Slope"
"54767",5,"38077",0.0625,"Slope"
"54768",5,"38078",0.0625,"Slope"
"8169",2,"38079",0.0625000000610352,"Shelf"
"28169",4,"38079",0.0625000000610352,"Shelf"
"54769",5,"38080",0.0625000000610352,"Slope"
"54770",5,"38081",0.0625000000610352,"Slope"
"54771",5,"38082",0.0625,"Slope"
"54772",5,"38084",0.0625000000610352,"Slope"
"54773",5,"38085",0.0624999999389648,"Slope"
"54774",5,"38086",0.0625,"Slope"
"54775",5,"38088",0.0625,"Slope"
"54776",5,"38090",0.0625,"Slope"
"54777",5,"38091",0.0624999999389648,"Slope"
"54778",5,"38093",0.0625000000610352,"Slope"
"54779",5,"38094",0.0624999999389648,"Slope"
